Jumlah Input	Jumlah Epoch	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)
8	4	10	14	11.25%			
8	4	15	14	21.25%			
8	4	20	14	12.50%			
8	4	25	14	20.00%			
8	4	30	14	25.00%			
8	4	35	14	28.75%			
8	4	40	14	22.50%			
8	4	45	14	18.75%			
8	4	50	14	28.75%			
8	4	5	16	6.25%			
8	4	10	16	16.25%			
8	4	15	16	13.75%			
8	4	20	16	20.00%			
8	4	25	16	25.00%			
8	4	30	16	20.00%			
8	4	35	16	26.25%			
8	4	40	16	26.25%			
8	4	45	16	26.25%			
8	4	50	16	20.00%			
8	8	5	2	11.25%			
8	8	10	2	6.25%			
8	8	15	2	8.75%			
8	8	20	2	11.25%			
8	8	25	2	13.75%			
8	8	30	2	20.00%			
8	8	35	2	18.75%			
8	8	40	2	15.00%			
8	8	45	2	15.00%			
8	8	50	2	16.25%			
8	8	5	4	6.25%			
8	8	10	4	13.75%			
8	8	15	4	23.75%			
8	8	20	4	12.50%			
8	8	25	4	25.00%			
8	8	30	4	16.25%			
8	8	35	4	21.25%			
8	8	40	4	15.00%			
8	8	45	4	26.25%			
8	8	50	4	13.75%			
8	8	5	8	13.75%			
8	8	10	8	25.00%			
8	8	15	8	15.00%			
8	8	20	8	21.25%			
8	8	25	8	11.25%			
8	8	30	8	12.50%			
8	8	35	8	30.00%			
8	8	40	8	22.50%			
8	8	45	8	30.00%			
8	8	50	8	32.50%			
8	8	5	10	10.00%			
8	8	10	10	28.75%			
8	8	15	10	18.75%			
8	8	20	10	25.00%			
8	8	25	10	16.25%			
8	8	30	10	28.75%			
8	8	35	10	23.75%			
8	8	40	10	35.00%			
8	8	45	10	23.75%			
8	8	50	10	21.25%			
8	8	5	12	18.75%			
8	8	10	12	12.50%			
8	8	15	12	23.75%			
8	8	20	12	13.75%			
8	8	25	12	31.25%			
8	8	30	12	26.25%			
8	8	35	12	33.75%			
8	8	40	12	32.50%			
8	8	45	12	22.50%			
8	8	50	12	30.00%			
8	8	5	14	12.50%			
8	8	10	14	20.00%			
8	8	15	14	26.25%			
8	8	20	14	22.50%			
8	8	25	14	22.50%			
8	8	30	14	20.00%			
8	8	35	14	31.25%			
8	8	40	14	28.75%			
8	8	45	14	30.00%			
8	8	50	14	30.00%			
8	8	5	16	22.50%			
8	8	10	16	16.25%			
8	8	15	16	20.00%			
8	8	20	16	32.50%			
8	8	25	16	36.25%			
8	8	30	16	32.50%			
8	8	35	16	32.50%			
8	8	40	16	35.00%			
8	8	45	16	33.75%			
8	8	50	16	36.25%			
8	16	5	2	20.00%			
8	16	10	2	7.50%			
8	16	15	2	13.75%			
8	16	20	2	16.25%			
8	16	25	2	12.50%			
8	16	30	2	27.50%			
8	16	35	2	12.50%			
8	16	40	2	13.75%			
8	16	45	2	28.75%			
8	16	50	2	25.00%			
8	16	5	4	15.00%			
8	16	10	4	21.25%			
8	16	15	4	37.50%			
8	16	20	4	23.75%			
8	16	25	4	26.25%			
8	16	30	4	25.00%			
8	16	35	4	22.50%			
8	16	40	4	30.00%			
8	16	45	4	42.50%			
8	16	50	4	28.75%			
8	16	5	8	12.50%			
8	16	10	8	22.50%			
8	16	15	8	15.00%			
8	16	20	8	42.50%			
8	16	25	8	42.50%			
8	16	30	8	32.50%			
8	16	35	8	27.50%			
8	16	40	8	36.25%			
8	16	45	8	40.00%			
8	16	50	8	57.50%			
8	16	5	10	30.00%			
8	16	10	10	13.75%			
8	16	15	10	35.00%			
8	16	20	10	25.00%			
8	16	25	10	42.50%			
8	16	30	10	36.25%			
8	16	35	10	37.50%			
8	16	40	10	43.75%			
8	16	45	10	47.50%			
8	16	50	10	33.75%			
8	16	5	12	16.25%			
8	16	10	12	27.50%			
8	16	15	12	40.00%			
8	16	20	12	38.75%			
8	16	25	12	36.25%			
8	16	30	12	32.50%			
8	16	35	12	42.50%			
8	16	40	12	46.25%			
8	16	45	12	57.50%			
8	16	50	12	43.75%			
8	16	5	14	33.75%			
8	16	10	14	25.00%			
8	16	15	14	31.25%			
8	16	20	14	33.75%			
8	16	25	14	53.75%			
8	16	30	14	45.00%			
8	16	35	14	37.50%			
8	16	40	14	46.25%			
8	16	45	14	46.25%			
8	16	50	14	38.75%			
8	16	5	16	25.00%			
8	16	10	16	33.75%			
8	16	15	16	26.25%			
8	16	20	16	36.25%			
8	16	25	16	40.00%			
8	16	30	16	45.00%			
8	16	35	16	47.50%			
8	16	40	16	46.25%			
8	16	45	16	55.00%			
8	16	50	16	58.75%			
8	32	5	2	1.25%			
8	32	10	2	17.50%			
8	32	15	2	20.00%			
8	32	20	2	22.50%			
8	32	25	2	38.75%			
8	32	30	2	20.00%			
8	32	35	2	32.50%			
8	32	40	2	43.75%			
8	32	45	2	41.25%			
8	32	50	2	36.25%			
8	32	5	4	40.00%			
8	32	10	4	40.00%			
8	32	15	4	31.25%			
8	32	20	4	27.50%			
8	32	25	4	52.50%			
8	32	30	4	75.00%			
8	32	35	4	76.25%			
8	32	40	4	83.75%			
8	32	45	4	68.75%			
8	32	50	4	73.75%			
8	32	5	8	41.25%			
8	32	10	8	58.75%			
8	32	15	8	56.25%			
8	32	20	8	55.00%			
8	32	25	8	73.75%			
8	32	30	8	97.50%			
8	32	35	8	83.75%			
8	32	40	8	80.00%			
8	32	45	8	97.50%			
8	32	50	8	97.50%			
8	32	5	10	28.75%			
8	32	10	10	53.75%			
8	32	15	10	88.75%			
8	32	20	10	83.75%			
8	32	25	10	81.25%			
8	32	30	10	87.50%			
8	32	35	10	97.50%			
8	32	40	10	100.00%			
8	32	45	10	97.50%			
8	32	50	10	100.00%			
8	32	5	12	41.25%			
8	32	10	12	82.50%			
8	32	15	12	67.50%			
8	32	20	12	86.25%			
8	32	25	12	98.75%			
8	32	30	12	86.25%			
8	32	35	12	92.50%			
8	32	40	12	100.00%			
8	32	45	12	97.50%			
8	32	50	12	98.75%			
8	32	5	14	33.75%			
8	32	10	14	61.25%			
8	32	15	14	82.50%			
8	32	20	14	92.50%			
8	32	25	14	97.50%			
8	32	30	14	100.00%			
8	32	35	14	98.75%			
8	32	40	14	100.00%			
8	32	45	14	98.75%			
8	32	50	14	98.75%			
8	32	5	16	72.50%			
8	32	10	16	78.75%			
8	32	15	16	86.25%			
8	32	20	16	98.75%			
8	32	25	16	98.75%			
8	32	30	16	98.75%			
8	32	35	16	96.25%			
8	32	40	16	98.75%			
8	32	45	16	100.00%			
8	32	50	16	98.75%			
8	64	5	2	20.00%			
8	64	10	2	35.00%			
8	64	15	2	31.25%			
8	64	20	2	40.00%			
8	64	25	2	37.50%			
8	64	30	2	46.25%			
8	64	35	2	27.50%			
8	64	40	2	60.00%			
8	64	45	2	48.75%			
8	64	50	2	52.50%			
8	64	5	4	28.75%			
8	64	10	4	32.50%			
8	64	15	4	53.75%			
8	64	20	4	67.50%			
8	64	25	4	55.00%			
8	64	30	4	75.00%			
8	64	35	4	100.00%			
8	64	40	4	82.50%			
8	64	45	4	80.00%			
8	64	50	4	100.00%			
8	64	5	8	55.00%			
8	64	10	8	83.75%			
8	64	15	8	75.00%			
8	64	20	8	82.50%			
8	64	25	8	100.00%			
8	64	30	8	100.00%			
8	64	35	8	98.75%			
8	64	40	8	100.00%			
8	64	45	8	100.00%			
8	64	50	8	100.00%			
8	64	5	10	55.00%			
8	64	10	10	76.25%			
8	64	15	10	96.25%			
8	64	20	10	90.00%			
8	64	25	10	100.00%			
8	64	30	10	100.00%			
8	64	35	10	100.00%			
8	64	40	10	100.00%			
8	64	45	10	100.00%			
8	64	50	10	100.00%			
8	64	5	12	73.75%			
8	64	10	12	81.25%			
8	64	15	12	100.00%			
8	64	20	12	97.50%			
8	64	25	12	100.00%			
8	64	30	12	100.00%			
8	64	35	12	100.00%			
8	64	40	12	100.00%			
8	64	45	12	100.00%			
8	64	50	12	100.00%			
8	64	5	14	75.00%			
8	64	10	14	87.50%			
8	64	15	14	100.00%			
8	64	20	14	100.00%			
8	64	25	14	100.00%			
8	64	30	14	100.00%			
8	64	35	14	100.00%			
8	64	40	14	100.00%			
8	64	45	14	100.00%			
8	64	50	14	100.00%			
8	64	5	16	73.75%			
8	64	10	16	86.25%			
8	64	15	16	98.75%			
8	64	20	16	100.00%			
8	64	25	16	100.00%			
8	64	30	16	100.00%			
8	64	35	16	100.00%			
8	64	40	16	100.00%			
8	64	45	16	100.00%			
8	64	50	16	100.00%			
8	128	5	2	21.25%			
8	128	10	2	36.25%			
8	128	15	2	58.75%			
8	128	20	2	25.00%			
8	128	25	2	55.00%			
8	128	30	2	48.75%			
8	128	35	2	50.00%			
8	128	40	2	37.50%			
8	128	45	2	26.25%			
8	128	50	2	25.00%			
8	128	5	4	72.50%			
8	128	10	4	48.75%			
8	128	15	4	75.00%			
8	128	20	4	62.50%			
8	128	25	4	87.50%			
8	128	30	4	93.75%			
8	128	35	4	96.25%			
8	128	40	4	71.25%			
8	128	45	4	87.50%			
8	128	50	4	76.25%			
8	128	5	8	70.00%			
8	128	10	8	87.50%			
8	128	15	8	100.00%			
8	128	20	8	100.00%			
8	128	25	8	100.00%			
8	128	30	8	100.00%			
8	128	35	8	100.00%			
8	128	40	8	100.00%			
8	128	45	8	100.00%			
8	128	50	8	100.00%			
8	128	5	10	63.75%			
8	128	10	10	87.50%			
8	128	15	10	100.00%			
8	128	20	10	100.00%			
8	128	25	10	100.00%			
8	128	30	10	100.00%			
8	128	35	10	100.00%			
8	128	40	10	100.00%			
8	128	45	10	100.00%			
8	128	50	10	100.00%			
8	128	5	12	75.00%			
8	128	10	12	98.75%			
8	128	15	12	100.00%			
8	128	20	12	100.00%			
8	128	25	12	100.00%			
8	128	30	12	100.00%			
8	128	35	12	100.00%			
8	128	40	12	100.00%			
8	128	45	12	100.00%			
8	128	50	12	100.00%			
8	128	5	14	91.25%			
8	128	10	14	98.75%			
8	128	15	14	100.00%			
8	128	20	14	100.00%			
8	128	25	14	100.00%			
8	128	30	14	100.00%			
8	128	35	14	100.00%			
8	128	40	14	100.00%			
8	128	45	14	100.00%			
8	128	50	14	100.00%			
8	128	5	16	98.75%			
8	128	10	16	100.00%			
8	128	15	16	100.00%			
8	128	20	16	100.00%			
8	128	25	16	100.00%			
8	128	30	16	100.00%			
8	128	35	16	100.00%			
8	128	40	16	100.00%			
8	128	45	16	100.00%			
8	128	50	16	100.00%			
Jumlah Batch Size	Jumlah Input	Jumlah Epoch	Jumlah Neuron	Akurasi (%)
16	2	5	2	12.50%
16	2	10	2	13.75%
16	2	15	2	10.00%
16	2	20	2	13.75%
16	2	25	2	10.00%
16	2	30	2	8.75%
16	2	35	2	16.25%
16	2	40	2	16.25%
16	2	45	2	12.50%
16	2	50	2	12.50%
16	2	5	4	12.50%
16	2	10	4	18.75%
16	2	15	4	13.75%
16	2	20	4	13.75%
16	2	25	4	11.25%
16	2	30	4	15.00%
16	2	35	4	15.00%
16	2	40	4	7.50%
16	2	45	4	18.75%
16	2	50	4	11.25%
16	2	5	8	12.50%
16	2	10	8	6.25%
16	2	15	8	12.50%
16	2	20	8	11.25%
16	2	25	8	12.50%
16	2	30	8	12.50%
16	2	35	8	16.25%
16	2	40	8	8.75%
16	2	45	8	10.00%
16	2	50	8	16.25%
16	2	5	10	12.50%
16	2	10	10	11.25%
16	2	15	10	17.50%
16	2	20	10	11.25%
16	2	25	10	12.50%
16	2	30	10	11.25%
16	2	35	10	10.00%
16	2	40	10	13.75%
16	2	45	10	17.50%
16	2	50	10	16.25%
16	2	5	12	12.50%
16	2	10	12	12.50%
16	2	15	12	11.25%
16	2	20	12	17.50%
16	2	25	12	8.75%
16	2	30	12	15.00%
16	2	35	12	16.25%
16	2	40	12	10.00%
16	2	45	12	10.00%
16	2	50	12	18.75%
16	2	5	14	7.50%
16	2	10	14	12.50%
16	2	15	14	15.00%
16	2	20	14	15.00%
16	2	25	14	15.00%
16	2	30	14	20.00%
16	2	35	14	8.75%
16	2	40	14	17.50%
16	2	45	14	15.00%
16	2	50	14	16.25%
16	2	5	16	13.75%
16	2	10	16	18.75%
16	2	15	16	10.00%
16	2	20	16	10.00%
16	2	25	16	13.75%
16	2	30	16	16.25%
16	2	35	16	20.00%
16	2	40	16	20.00%
16	2	45	16	17.50%
16	2	50	16	17.50%
16	4	5	2	15.00%
16	4	10	2	16.25%
16	4	15	2	12.50%
16	4	20	2	13.75%
16	4	25	2	12.50%
16	4	30	2	11.25%
16	4	35	2	18.75%
16	4	40	2	11.25%
16	4	45	2	12.50%
16	4	50	2	15.00%
16	4	5	4	10.00%
16	4	10	4	16.25%
16	4	15	4	15.00%
16	4	20	4	13.75%
16	4	25	4	20.00%
16	4	30	4	8.75%
16	4	35	4	17.50%
16	4	40	4	13.75%
16	4	45	4	20.00%
16	4	50	4	11.25%
16	4	5	8	12.50%
16	4	10	8	21.25%
16	4	15	8	13.75%
16	4	20	8	20.00%
16	4	25	8	18.75%
16	4	30	8	17.50%
16	4	35	8	16.25%
16	4	40	8	22.50%
16	4	45	8	22.50%
16	4	50	8	30.00%
16	4	5	10	15.00%
16	4	10	10	7.50%
16	4	15	10	11.25%
16	4	20	10	17.50%
16	4	25	10	18.75%
16	4	30	10	11.25%
16	4	35	10	25.00%
16	4	40	10	22.50%
16	4	45	10	26.25%
16	4	50	10	27.50%
16	4	5	12	13.75%
16	4	10	12	16.25%
16	4	15	12	13.75%
16	4	20	12	15.00%
16	4	25	12	17.50%
16	4	30	12	12.50%
16	4	35	12	28.75%
16	4	40	12	32.50%
16	4	45	12	17.50%
16	4	50	12	23.75%
16	4	5	14	11.25%
16	4	10	14	13.75%
16	4	15	14	15.00%
16	4	20	14	16.25%
16	4	25	14	21.25%
16	4	30	14	20.00%
16	4	35	14	26.25%
16	4	40	14	27.50%
16	4	45	14	27.50%
16	4	50	14	25.00%
16	4	5	16	11.25%
16	4	10	16	11.25%
16	4	15	16	20.00%
16	4	20	16	27.50%
16	4	25	16	17.50%
16	4	30	16	26.25%
16	4	35	16	18.75%
16	4	40	16	20.00%
16	4	45	16	17.50%
16	4	50	16	26.25%
16	8	5	2	16.25%
16	8	10	2	18.75%
16	8	15	2	8.75%
16	8	20	2	11.25%
16	8	25	2	13.75%
16	8	30	2	10.00%
16	8	35	2	11.25%
16	8	40	2	22.50%
16	8	45	2	11.25%
16	8	50	2	16.25%
16	8	5	4	21.25%
16	8	10	4	17.50%
16	8	15	4	12.50%
16	8	20	4	18.75%
16	8	25	4	12.50%
16	8	30	4	26.25%
16	8	35	4	13.75%
16	8	40	4	13.75%
16	8	45	4	18.75%
16	8	50	4	11.25%
16	8	5	8	15.00%
16	8	10	8	18.75%
16	8	15	8	11.25%
16	8	20	8	25.00%
16	8	25	8	20.00%
16	8	30	8	21.25%
16	8	35	8	13.75%
16	8	40	8	20.00%
16	8	45	8	18.75%
16	8	50	8	27.50%
16	8	5	10	10.00%
16	8	10	10	18.75%
16	8	15	10	11.25%
16	8	20	10	27.50%
16	8	25	10	27.50%
16	8	30	10	23.75%
16	8	35	10	18.75%
16	8	40	10	31.25%
16	8	45	10	21.25%
16	8	50	10	32.50%
16	8	5	12	13.75%
16	8	10	12	16.25%
16	8	15	12	18.75%
16	8	20	12	23.75%
16	8	25	12	22.50%
16	8	30	12	27.50%
16	8	35	12	40.00%
16	8	40	12	33.75%
16	8	45	12	18.75%
16	8	50	12	21.25%
16	8	5	14	11.25%
16	8	10	14	11.25%
16	8	15	14	18.75%
16	8	20	14	15.00%
16	8	25	14	27.50%
16	8	30	14	33.75%
16	8	35	14	35.00%
16	8	40	14	30.00%
16	8	45	14	31.25%
16	8	50	14	26.25%
16	8	5	16	21.25%
16	8	10	16	12.50%
16	8	15	16	18.75%
16	8	20	16	15.00%
16	8	25	16	13.75%
16	8	30	16	25.00%
16	8	35	16	37.50%
16	8	40	16	25.00%
16	8	45	16	20.00%
16	8	50	16	30.00%
16	16	5	2	15.00%
16	16	10	2	12.50%
16	16	15	2	17.50%
16	16	20	2	13.75%
16	16	25	2	17.50%
16	16	30	2	12.50%
16	16	35	2	23.75%
16	16	40	2	30.00%
16	16	45	2	25.00%
16	16	50	2	16.25%
16	16	5	4	21.25%
16	16	10	4	23.75%
16	16	15	4	12.50%
16	16	20	4	25.00%
16	16	25	4	32.50%
16	16	30	4	36.25%
16	16	35	4	25.00%
16	16	40	4	25.00%
16	16	45	4	23.75%
16	16	50	4	25.00%
16	16	5	8	18.75%
16	16	10	8	17.50%
16	16	15	8	21.25%
16	16	20	8	26.25%
16	16	25	8	32.50%
16	16	30	8	27.50%
16	16	35	8	41.25%
16	16	40	8	31.25%
16	16	45	8	27.50%
16	16	50	8	55.00%
16	16	5	10	15.00%
16	16	10	10	22.50%
16	16	15	10	13.75%
16	16	20	10	33.75%
16	16	25	10	22.50%
16	16	30	10	42.50%
16	16	35	10	17.50%
16	16	40	10	33.75%
16	16	45	10	43.75%
16	16	50	10	33.75%
16	16	5	12	21.25%
16	16	10	12	20.00%
16	16	15	12	25.00%
16	16	20	12	33.75%
16	16	25	12	30.00%
16	16	30	12	33.75%
16	16	35	12	41.25%
16	16	40	12	47.50%
16	16	45	12	33.75%
16	16	50	12	52.50%
16	16	5	14	12.50%
16	16	10	14	28.75%
16	16	15	14	31.25%
16	16	20	14	38.75%
16	16	25	14	41.25%
16	16	30	14	37.50%
16	16	35	14	40.00%
16	16	40	14	47.50%
16	16	45	14	26.25%
16	16	50	14	46.25%
16	16	5	16	12.50%
16	16	10	16	15.00%
16	16	15	16	31.25%
16	16	20	16	33.75%
16	16	25	16	32.50%
16	16	30	16	36.25%
16	16	35	16	55.00%
16	16	40	16	46.25%
16	16	45	16	36.25%
16	16	50	16	43.75%
16	32	5	2	13.75%
16	32	10	2	20.00%
16	32	15	2	36.25%
16	32	20	2	15.00%
16	32	25	2	21.25%
16	32	30	2	25.00%
16	32	35	2	25.00%
16	32	40	2	30.00%
16	32	45	2	17.50%
16	32	50	2	46.25%
16	32	5	4	30.00%
16	32	10	4	22.50%
16	32	15	4	42.50%
16	32	20	4	28.75%
16	32	25	4	35.00%
16	32	30	4	32.50%
16	32	35	4	46.25%
16	32	40	4	47.50%
16	32	45	4	67.50%
16	32	50	4	22.50%
16	32	5	8	22.50%
16	32	10	8	46.25%
16	32	15	8	60.00%
16	32	20	8	55.00%
16	32	25	8	61.25%
16	32	30	8	70.00%
16	32	35	8	58.75%
16	32	40	8	67.50%
16	32	45	8	83.75%
16	32	50	8	75.00%
16	32	5	10	21.25%
16	32	10	10	48.75%
16	32	15	10	66.25%
16	32	20	10	31.25%
16	32	25	10	71.25%
16	32	30	10	87.50%
16	32	35	10	90.00%
16	32	40	10	65.00%
16	32	45	10	98.75%
16	32	50	10	100.00%
16	32	5	12	25.00%
16	32	10	12	36.25%
16	32	15	12	68.75%
16	32	20	12	58.75%
16	32	25	12	61.25%
16	32	30	12	81.25%
16	32	35	12	98.75%
16	32	40	12	88.75%
16	32	45	12	97.50%
16	32	50	12	97.50%
16	32	5	14	16.25%
16	32	10	14	57.50%
16	32	15	14	85.00%
16	32	20	14	60.00%
16	32	25	14	83.75%
16	32	30	14	87.50%
16	32	35	14	90.00%
16	32	40	14	93.75%
16	32	45	14	100.00%
16	32	50	14	97.50%
16	32	5	16	57.50%
16	32	10	16	47.50%
16	32	15	16	72.50%
16	32	20	16	96.25%
16	32	25	16	95.00%
16	32	30	16	82.50%
16	32	35	16	98.75%
16	32	40	16	93.75%
16	32	45	16	98.75%
16	32	50	16	100.00%
16	64	5	2	36.25%
16	64	10	2	23.75%
16	64	15	2	22.50%
16	64	20	2	37.50%
16	64	25	2	37.50%
16	64	30	2	35.00%
16	64	35	2	22.50%
16	64	40	2	45.00%
16	64	45	2	33.75%
16	64	50	2	47.50%
16	64	5	4	33.75%
16	64	10	4	27.50%
16	64	15	4	47.50%
16	64	20	4	45.00%
16	64	25	4	56.25%
16	64	30	4	37.50%
16	64	35	4	75.00%
16	64	40	4	56.25%
16	64	45	4	87.50%
16	64	50	4	86.25%
16	64	5	8	35.00%
16	64	10	8	87.50%
16	64	15	8	70.00%
16	64	20	8	71.25%
16	64	25	8	98.75%
16	64	30	8	75.00%
16	64	35	8	98.75%
16	64	40	8	100.00%
16	64	45	8	96.25%
16	64	50	8	100.00%
16	64	5	10	46.25%
16	64	10	10	66.25%
16	64	15	10	73.75%
16	64	20	10	87.50%
16	64	25	10	100.00%
16	64	30	10	87.50%
16	64	35	10	100.00%
16	64	40	10	100.00%
16	64	45	10	100.00%
16	64	50	10	100.00%
16	64	5	12	32.50%
16	64	10	12	67.50%
16	64	15	12	95.00%
16	64	20	12	90.00%
16	64	25	12	98.75%
16	64	30	12	98.75%
16	64	35	12	88.75%
16	64	40	12	100.00%
16	64	45	12	100.00%
16	64	50	12	100.00%
16	64	5	14	28.75%
16	64	10	14	83.75%
16	64	15	14	97.50%
16	64	20	14	90.00%
16	64	25	14	87.50%
16	64	30	14	100.00%
16	64	35	14	100.00%
16	64	40	14	100.00%
16	64	45	14	100.00%
16	64	50	14	100.00%
16	64	5	16	71.25%
16	64	10	16	87.50%
16	64	15	16	87.50%
16	64	20	16	100.00%
16	64	25	16	96.25%
16	64	30	16	100.00%
16	64	35	16	100.00%
16	64	40	16	100.00%
16	64	45	16	100.00%
16	64	50	16	100.00%
16	128	5	2	25.00%
16	128	10	2	21.25%
16	128	15	2	30.00%
16	128	20	2	55.00%
16	128	25	2	21.25%
16	128	30	2	35.00%
16	128	35	2	21.25%
16	128	40	2	50.00%
16	128	45	2	45.00%
16	128	50	2	56.25%
16	128	5	4	31.25%
16	128	10	4	56.25%
16	128	15	4	37.50%
16	128	20	4	40.00%
16	128	25	4	65.00%
16	128	30	4	96.25%
16	128	35	4	82.50%
16	128	40	4	72.50%
16	128	45	4	100.00%
16	128	50	4	100.00%
16	128	5	8	42.50%
16	128	10	8	37.50%
16	128	15	8	82.50%
16	128	20	8	65.00%
16	128	25	8	92.50%
16	128	30	8	100.00%
16	128	35	8	87.50%
16	128	40	8	100.00%
16	128	45	8	100.00%
16	128	50	8	100.00%
16	128	5	10	50.00%
16	128	10	10	75.00%
16	128	15	10	87.50%
16	128	20	10	100.00%
16	128	25	10	97.50%
16	128	30	10	96.25%
16	128	35	10	100.00%
16	128	40	10	100.00%
16	128	45	10	100.00%
16	128	50	10	100.00%
16	128	5	12	45.00%
16	128	10	12	75.00%
16	128	15	12	100.00%
16	128	20	12	97.50%
16	128	25	12	100.00%
16	128	30	12	100.00%
16	128	35	12	100.00%
16	128	40	12	100.00%
16	128	45	12	100.00%
16	128	50	12	100.00%
16	128	5	14	81.25%
16	128	10	14	80.00%
16	128	15	14	98.75%
16	128	20	14	100.00%
16	128	25	14	100.00%
16	128	30	14	100.00%
16	128	35	14	100.00%
16	128	40	14	100.00%
16	128	45	14	100.00%
16	128	50	14	100.00%
16	128	5	16	83.75%
16	128	10	16	98.75%
16	128	15	16	96.25%
16	128	20	16	100.00%
16	128	25	16	100.00%
16	128	30	16	100.00%
16	128	35	16	100.00%
16	128	40	16	100.00%
16	128	45	16	100.00%
16	128	50	16	100.00%
Jumlah Batch Size	Jumlah Input	Jumlah Epoch	Jumlah Neuron	Akurasi (%)
32	2	5	2	12.50%
32	2	10	2	16.25%
32	2	15	2	11.25%
32	2	20	2	21.25%
32	2	25	2	12.50%
32	2	30	2	12.50%
32	2	35	2	6.25%
32	2	40	2	15.00%
32	2	45	2	13.75%
32	2	50	2	12.50%
32	2	5	4	11.25%
32	2	10	4	13.75%
32	2	15	4	13.75%
32	2	20	4	12.50%
32	2	25	4	13.75%
32	2	30	4	16.25%
32	2	35	4	10.00%
32	2	40	4	12.50%
32	2	45	4	16.25%
32	2	50	4	10.00%
32	2	5	8	11.25%
32	2	10	8	13.75%
32	2	15	8	10.00%
32	2	20	8	15.00%
32	2	25	8	7.50%
32	2	30	8	12.50%
32	2	35	8	15.00%
32	2	40	8	17.50%
32	2	45	8	15.00%
32	2	50	8	15.00%
32	2	5	10	11.25%
32	2	10	10	12.50%
32	2	15	10	6.25%
32	2	20	10	13.75%
32	2	25	10	16.25%
32	2	30	10	11.25%
32	2	35	10	15.00%
32	2	40	10	12.50%
32	2	45	10	12.50%
32	2	50	10	20.00%
32	2	5	12	12.50%
32	2	10	12	15.00%
32	2	15	12	12.50%
32	2	20	12	11.25%
32	2	25	12	10.00%
32	2	30	12	11.25%
32	2	35	12	15.00%
32	2	40	12	13.75%
32	2	45	12	11.25%
32	2	50	12	11.25%
32	2	5	14	11.25%
32	2	10	14	13.75%
32	2	15	14	12.50%
32	2	20	14	13.75%
32	2	25	14	16.25%
32	2	30	14	17.50%
32	2	35	14	13.75%
32	2	40	14	16.25%
32	2	45	14	16.25%
32	2	50	14	18.75%
32	2	5	16	13.75%
32	2	10	16	13.75%
32	2	15	16	3.75%
32	2	20	16	15.00%
32	2	25	16	11.25%
32	2	30	16	10.00%
32	2	35	16	13.75%
32	2	40	16	8.75%
32	2	45	16	16.25%
32	2	50	16	16.25%
32	4	5	2	17.50%
32	4	10	2	12.50%
32	4	15	2	12.50%
32	4	20	2	15.00%
32	4	25	2	11.25%
32	4	30	2	12.50%
32	4	35	2	12.50%
32	4	40	2	13.75%
32	4	45	2	10.00%
32	4	50	2	18.75%
32	4	5	4	13.75%
32	4	10	4	15.00%
32	4	15	4	10.00%
32	4	20	4	12.50%
32	4	25	4	11.25%
32	4	30	4	11.25%
32	4	35	4	18.75%
32	4	40	4	16.25%
32	4	45	4	21.25%
32	4	50	4	15.00%
32	4	5	8	6.25%
32	4	10	8	16.25%
32	4	15	8	18.75%
32	4	20	8	15.00%
32	4	25	8	10.00%
32	4	30	8	13.75%
32	4	35	8	8.75%
32	4	40	8	17.50%
32	4	45	8	22.50%
32	4	50	8	27.50%
32	4	5	10	12.50%
32	4	10	10	23.75%
32	4	15	10	11.25%
32	4	20	10	23.75%
32	4	25	10	27.50%
32	4	30	10	8.75%
32	4	35	10	6.25%
32	4	40	10	20.00%
32	4	45	10	26.25%
32	4	50	10	16.25%
32	4	5	12	26.25%
32	4	10	12	15.00%
32	4	15	12	18.75%
32	4	20	12	11.25%
32	4	25	12	17.50%
32	4	30	12	22.50%
32	4	35	12	17.50%
32	4	40	12	20.00%
32	4	45	12	11.25%
32	4	50	12	23.75%
32	4	5	14	15.00%
32	4	10	14	21.25%
32	4	15	14	12.50%
32	4	20	14	15.00%
32	4	25	14	11.25%
32	4	30	14	22.50%
32	4	35	14	27.50%
32	4	40	14	17.50%
32	4	45	14	17.50%
32	4	50	14	23.75%
32	4	5	16	12.50%
32	4	10	16	27.50%
32	4	15	16	21.25%
32	4	20	16	15.00%
32	4	25	16	13.75%
32	4	30	16	20.00%
32	4	35	16	20.00%
32	4	40	16	23.75%
32	4	45	16	25.00%
32	4	50	16	20.00%
32	8	5	2	18.75%
32	8	10	2	10.00%
32	8	15	2	13.75%
32	8	20	2	17.50%
32	8	25	2	15.00%
32	8	30	2	17.50%
32	8	35	2	12.50%
32	8	40	2	11.25%
32	8	45	2	12.50%
32	8	50	2	20.00%
32	8	5	4	13.75%
32	8	10	4	12.50%
32	8	15	4	13.75%
32	8	20	4	16.25%
32	8	25	4	13.75%
32	8	30	4	13.75%
32	8	35	4	18.75%
32	8	40	4	15.00%
32	8	45	4	18.75%
32	8	50	4	21.25%
32	8	5	8	20.00%
32	8	10	8	13.75%
32	8	15	8	23.75%
32	8	20	8	17.50%
32	8	25	8	20.00%
32	8	30	8	21.25%
32	8	35	8	16.25%
32	8	40	8	17.50%
32	8	45	8	12.50%
32	8	50	8	15.00%
32	8	5	10	15.00%
32	8	10	10	12.50%
32	8	15	10	16.25%
32	8	20	10	15.00%
32	8	25	10	21.25%
32	8	30	10	23.75%
32	8	35	10	35.00%
32	8	40	10	33.75%
